book_id,book_name,user_id,author,review_text,ratings,review_date,source
B09CGGV8DX,Haunting Adeline Cat and Mouse Duet,Ashlee Preece,HD Carlton,HauntingAdeline book one by HDCarlton comes in with a strong 45 The book starts with sharing a playlist and a trigger warning see third picture for all sensitive content This is a wonderful cat and mouse game between author Adeline Reilly and her mysterious stalker Z Filled with intrigue murder and extra spice the book carries you through to end on a massive cliffhanger I would definitely recommend having the second and final book on hand The only complaint I have is that in several places seemed clipped and cut short a little choppy Other than that its a good book and I would definitely recommend,4,2023-09-18,Customer
067144901X,Moo Baa La La La,Dana,Sandra Boynton,These books are the best Sweet and short rhyming books for littles Sandra Boyton books are my favorite,5,2023-12-10,Customer
399226907,The Very Hungry Caterpillar,Loved this book as a child and bought the book for my kids Forever a classic,David Brooks,Loved this book as a kid and It means a lot to be able to buy it for ny kids Forever a classic,5,2023-10-18,Customer
1492664359,How to Catch a Turkey,Amazon Customer,Adam Wallace,Love the book We have the Elf version as well Sad it arrived damaged,4,2022-12-11,Customer
1635575605,A Court of Wings and Ruin A Court of Thorns and Roses 3,Melissa Mitchell,Sarah J Maas,55 My rage had become a living thing inside my chest an echoing heartbeat that soothed me to sleep and stirred me to waking Sarah J MaasFeyre is ready to fight in this final installment of the ACOTAR trilogy not counting the novella Having failed to damage the cauldron in ACOMAF Feyre is taken into the Spring Court under the guise of having been brainwashed Tamlin believes her leaving him was all Rhysands doing She encourages this misbelief determined to rip apart Tamlins court from the inside Meanwhile the King of Hybern is done staging his troops for war Hes ready to bring Prythian to its knees He plans to strike hard at the wall then sweep across the land and take all the courts The only way to stop him is to unite all the High Lords and even then it might not be enough It will take something short of a miracle to bring him down But the world has some unexpected allies in the form of monsters It also has Feyre Amren Nesta and Elain These strong women are unlike others for more than one reason but especially because they are made They just might have what it takes to save everyone even if it kills themCrying Im CRYING Or I was I dont remember the last time I cried so much in a book Happy tears Sad tears Sometimes I was just crying because of how emotional this book made me Like Rhysands little circle up before the final battle which reminded me a lot of the final battle in LOTR btw Rhysands words to all his friends This might be the last time they are all together That was all I could think as tears washed down my face As a sense of foreboding and fear settled over me Deep down I was thinking SJM wouldnt DARE kill ANY of themrightrightI believe everything happens for a reason Whether it is decided by the Mother or the Cauldron or some sort of tapestry of Fate I dont know I dont really care But I am grateful for it whatever it is Grateful that it brought you all into my life If it hadnt I might have become as awful as that prick were going to face todayThe plot in this book was faster paced than ACOMAF A lot faster Everything happens in rapid succession Theres NO time to catch your breath Feyre is in Spring Court for the first part bringing it down and then running for her life and theres the meeting of the High Lordswhich was OMG tenseand the attack at the library all the battles You get the picture Its GO GO GOIn terms of world building SJM really tied things off nicely I loved her introduction of some of the monsters giving us an even deeper glimpse into Prythian Like the use of the Weaver the Bone Carver and the creature from the depths of the library for the war We got to see all the High Lords together We got to see more magic Everything was brought to a nice close in that regardThere was still PLENTY of romance and hints of new romance to come like Cassian and Nesta SO excited for their upcoming novella and Elain and Lucian If that ever happensNesta looked at the king with death twining around his hands then down at Cassian And covered Cassians body with her own Cassian went still then his hand slid over her back Together Theyd go togetherI really liked the way Rhysand and Feyres relationship strengthened too That he trusted her with things as dangerous as sneaking in to the King of Hyberns camp to rescue her sister spoke VOLUMESYou do not fear You do not falter You do not yield You go in you get her and you come out againWOW That quote though Those two are my favorite bookish couple of ALL TIME Hands down He could have insisted on doing it himself Or even sending someone else But he trusted Feyre because she was confident that she could succeedIn terms of character development where the last book was Feyre healing I felt this book was her coming into her own She really learned how to take matters into her own hands how to be strong how to make her own decisions She definitely did some growing with Rhysands encouragement no less She looked into the mirror and saw who she really was and she accepted thatThe other character arc that stood out to me was Tamlins even though it happened mostly in the background He went from feeling he owned Feyre to finally accepting that she wasnt his but even more he saved her life That in my eyes fully redeemed him I still find fault with him and hes not my favorite BUT he saved her lifeThe ending was a little surprising but very satisfying for me I really didnt expect Amarin to come back but she did and Im happier for it I liked that she came back changed AndRhysand dying That wasIm not sure At first I thought it was unnecessary but the more I think about it I think it was necessary BECAUSE we needed Tamlin to be the final say in the matter We needed that final acorn of life from him We NEEDED to see that Tamlin had FINALLY accepted Feyres choice That he would rather see Feyre happy even if it meant he couldnt have her That to me tied off his character arc nicelyThis series has become my absolute favorite I say that about a lot of books but theres no question here I recommend it to everyone who loves darker fantasy political intrigue strong female leads sexy faeyou name it I am glad there are two novellas for me to read soon One I have and will get to soon the other coming in January YESSS Sogo read this series,5,2020-07-22,Customer
1501173219,All the Light We Cannot See A Novel,Tigerlily64,Anthony Doerr,If I could give All The Light We Cannot See more than five stars I would I read this amazing book on Kindle and listened to it on Audible as well BTW the narrator on Audible Zach Appelman is really excellent His ability to pronounce the French and German names his articulation and his pregnant pauses really added to the reading of this bookAnthony Doerrs book is simply stunning Dazzling is a good word for it I have reviewed many other books and have sometimes said this or that writer writes fluidly and well I have given five stars to quite a few writers All The Light We Cannot See is a higher level of excellence that not many authors achieve No wonder Anthony Doerr won the 2015 Pulitzer Prize for fiction with this bookThe chapters are short and beautifully written I could say beautifully and elegantly painted they remind me of a painting This book is poetic creative imaginative and historically enlightening as well Science and technology its fascination and the power to help or harm is explored along with the characters thoughts and feelings we learn about their courage or lack of and why they make their individual decisions during the rise of Hitler and on into World War II The descriptions are incredibly sensitive and vivid Objects are palpable I could see and feel them The book pulled me in so much that I was part of each scene The poignant images remained with me and made the characters come aliveThe author skillfully writes using a juxtaposition of events in the life of a blind French girl MarieLaure LeBlanc and that of a German boy Werner Pfennig Towards the end of the book their lives meetMarieLaure the blind French girl lives with her father in Paris She became blind at 6 years old due to congenital cataracts She has developed her other senses namely hearing touch and smell to compensate for her loss of sight In her imagination she can see colors when she uses her other senses to explore her world Her father carves wooden replicas of all the buildings in Paris for her to learn to find her way home by herself He is a very devoted and loving father and teaches her independence but promises her he will always be there for her and will never leave her He is the master locksmith at the Museum of Natural History MarieLaure who is a curious and bright child goes with him to work and studies paleontology archeology geology and other branches of science with Dr Gefford while her father worksThe boy Werner lives in an orphanage Childrens House in Zollverein Germany The children in the orphanage are very close to starving A good deal of the population is very poor and not getting enough to eat When Hitler comes to power the economy improves dramatically People are getting more food meat even and new appliances The German population is inundated with radio propaganda Only state supported German radio channels are allowed The German population is brainwashed The people think Hitler is helping them climb out of poverty build a better society and take pride in their Country againYet the future looks bleak to Werner Nazi officials tell the boys in the orphanage that they will all have to work in the coalmines when they turn 15 years of age Werners father had died in the coal mines and Werner is not happy with the prospect of being underground in the dark pit of the mines After finding a broken radio in the city trash Werner gets it working His fascination with radios and his skill in fixing them gives him a chance to escape the coal mines and go to paramilitary school He has a chance to pursue his interest in radio technology and contribute to the new Germany He visualizes a glorious future In the attic at the orphanage Werner and his sister Jutta had listened to foreign radio stations that were illegal under Nazi rule A French radio station with science lectures fascinated them How magical it was to hear a voice from afar transmitted through the air Jutta liked a program on magnets Werner liked the program on light What do we call visible light We call it color But the electromagnetic spectrum runs to zero in one direction and infinity in the other so really children mathematically all of light is invisible The radio was a symbol of freedom for them both the freedom to learn and dreamBefore he leaves for school however Werner smashes the radio He does not want anything to interfere with his chance for what he thinks will be a better life Listening to foreign radio stations is illegal and dangerous Jutta a free spirit with a strong moral compass feels betrayed She thinks her brother is turning into a cold brutal Nazi like Hans and Herribert two older boys in the orphanage who have joined the brownshirted Hitler Youth She insists that the broadcasts from the foreign radio stations say the Germans are committing atrocities just the opposite of what they hear on the stateowned German stationsWerner gets caught up with his study of radios and blocks out the brutality around him at school Despite his lack of courage to go against the dictates of his German superiors the reader can see his conflict and the goodness in him that he wants to embrace His friend Frederick a birdlover and dreamer is called the weakest by the field commander but shows his courage by refusing to participate in the brutal death of a prisoner Frederick pays for it by being beaten so badly that he becomes no more than a living vegetableWith the invasion of Paris in 1940 MarieLaure and her father escape to SaintMalo on the Brittany coast and find refuge with MarieLaures great uncle Etienne Again her father observes and measures the buildings of this new city and carves a wooden replica of all 865 buildings Unfortunately his efforts cause suspicion and he is arrested on his way back to Paris on an errand for the Museum of Natural History He is convicted of theft and conspiracy and sent to a prison in Germany Feeling abandoned but gathering her inner strength MarieLaure continues to live with her great uncle Etienne and his housekeeper Madame Manec Madame Manec starts working for the French Resistance and MarieLaure takes over some of her activities when the housekeeper becomes ill Upon Madame Manecs death from pneumonia Etienne gets his courage up and joins the French ResistanceWerner finds himself caught up in the brutality with no way to escape His skill in detecting enemy radio transmissions results in many deaths some of them innocent civilians He is haunted by the deaths especially that of one little girl in Vienna who reminded him of his sister Jutta Werner is sent to SaintMalo to find the source of the radio transmissions of the French Resistance He finds MarieLaures broadcasts but does not expose her He recognizes the radio programs that had inspired him so much as a child When he hears her voice saying that someone is in her house and is going to kill her he vows to save her if he can reach her in time Werner finds her and saves her life The Americans are bombing the town but during a lull he helps her escape SaintMaloIntertwined with the lives of our two main characters MarieLaure and Werner fairytale and reality collide The legend of the Sea of Flames a 133 carat diamond said to be the intended gift of the Goddess of the Earth to the God of the Sea parallels the calamities the characters experience in their lives It was said that the person who had the diamond would live forever but those he loved around him would die If the stone were returned to the sea the curse would be lifted Especially during the bombing of SaintMalo MarieLaure and Werner both draw parallels to their own predicaments and Jules Vernes Twenty Thousand Leagues Under the Sea Trapped in the basement of the Hotel of Bees in SaintMalo Werner listens to MarieLaures broadcasts of the science programs and music that had been recorded by her deceased grandfather He thinks of Captain Nemo being trapped under the sea in the Nautilus Werner and his fellow German soldier Volkheimer have run out of food and water and have very little air Who could possibly calculate the minimum time required for us to get out Might we not be asphyxiated before the Nautilus could surface Are more monsters awaiting them when they do surfaceMarieLaure is trapped in her uncle Etiennes secret attic room where he had broadcast codes for the French Resistance Down below is an intruder the Nazi Sergeant Major von Rumpel He is there to find the Sea of Flames diamond which her father hid in the wooden house replica of her great uncles house Instead of giving it to the Reich for Hitlers dream museum in Linz Austria he wants to have the enchanted diamond to cure his cancerous tumor He is dying and he believes the diamond will save his life MarieLaure has not had food for two days and has had no water for one and a half days She starts to think maybe this Nazi will spare her life if she gives him the diamond Maybe the curse would end and her father would come back Not trusting her safety however she has a knife handy She thinks of Captain Nemo when he said to Ned Land the Canadian harpooner But let me tell you that if were caught Im going to defend myself even if I die doing itThere are many levels to this book and much to think about The reader can get many insights into the human condition and why someone like Hitler could take over Germany and spread his sickness into so many other countries The book is well researched and taught me a good deal about how it was to grow up in Germany when Hitler came to power Additionally I could understand more concretely how it was for the French when France was invaded by Hitlers armies Good historical fiction brings all these events to life Anthony Doerr brings a powerful humanism to the events in World War II He made the characters come alive for me This is a book to ponder reread and treasure The author brings an incredible immediacy to his writing that will draw you in and stay with you perhaps forever,5,2015-10-14,Customer
735211299,Atomic Habits An Easy Proven Way to Build Good Habits Break Bad Ones,Mike Pritchard,James Clear,Atomic Habits by James Clear is one of those rare books that I immediately read twice in a row It is filled with dozens of sciencebacked and actionable nuggets of wisdom Do you want to improve any habits in your life I heartily recommend Atomic Habits to you We are all driven by our habits many of which are unconscious Below are 9 quotes and takeaways from this lifechanging book1 Getting 1 percent better every day counts for a lot in the longrun Atomic Habits explains why the little things you do every day matters Your little habits matter It may not seem like a big deal to skip a workout or to be kind but it is a big deal Imagine if you improved your habits by only 1 every day Youd be dramatically a different person in a year Then imagine if you let your habits decline by 1 every day Youd be in a much worse spot in life overall a year from now Your little habits atomic habits count for a lot in the long run What little habits are you improving upon or neglecting today2 You do not rise to the level of your goals You fall to the level of your systems This is such an important point in the book Oftentimes we focus on goals in our life while neglecting to focus on the systems that help us achieve goals As an example I had a friend who had the goal to complete a triathlon He achieved this goal And then he quit working out for the next year and got out of shape He was so focused on achieving a goal that he neglected his underlying systems of being healthy Goal achievement can actually set us back if we dont get set up sustainable systems Get the systems right and then well indeed also achieve our goals Systems Goals3 Every action you take is a vote for the type of person you wish to become No single instance will transform your beliefs but as the votes build up so does the evidence of your new identity I love this quote from the book Every action every habit you take casts a vote for the type of person you want to become Do you want to be a more organized person When you develop habits and systems that organize your life you are casting votes for thinking of yourself as an organized person You think to yourself hey Im an organized person And then you reinforce that belief with your habits and actions a virtuous cycle The flip side of this can be true too What if you often show up late to meetings Youre casting votes that may make you think well Im just a person that is always late An unvirtuous cycle Be careful to make sure that your habits and ultimately your beliefs cast votes for the type of person you want to become and indeed who you truly are4 How long does it actually take to form a new habit You just need to get your reps in Atomic Habits answers the question of how much time does it take to form a new habit with a better answer of X number of actions Meaning you may need to simply complete a new habit 100 times for it to stick which could be done in 3 days or 3 weeks or 3 months depending on the new habit It is better to think of forming new habits in terms of consistently taking action versus trying to stick to a habit for just X number of days Get your reps in5 Reduce friction Decrease the number of steps between you and your good habits The inverse of this is also true increase friction between you and your bad habits I think about this a lot when it comes to eating healthy I need to reduce friction by having healthy food in the house and healthy snacks at work And I need to increase friction by not having candy in the house or in my office Out of sight out of mind In sight and I eat it which of course reminds me of the Dad joke I often tell my girls Im on a seafood diet I see food and I eat it6 Use temptation bundling Pair an action you want to do with an action you need to do This is a powerful concept I put this in practice by only watching TV when Im on the treadmill I am able to run at a 6 MPH pace and watch TV or videos on the iPad when Im on a treadmill So I generally only watch sporting events or movies or 80s music videos on YouTube when Im running on the treadmill This approach actually allows me to run longer if I want to watch a full half of a game for example And 80s music videos will often give me the energy to run that extra mile Think about a new habit you want to start and how you can bundle it with an action youre already taking Stack them together ie habit stacking7 Use a habit tracker Keep track of your habit streak and dont break the chain Atomic Habits does a nice job of explaining the importance of tracking your habits for success What gets measured gets managed One of my favorite habit trackers is a FitBitApple Watch which tracks steps heart rate sleep weight and can even track food intakecalories if you input this data My behavior definitely changes thanks to these habit trackers Atomic Habits gives you additional habit tracker resources8 Never miss twice When you forget to do a habit make sure you get back on track immediately We all will have days where we fall off the bandwagon and our habits go in reverse Well thats okay for one day Dont let it happen twice Get back on track as soon as possible And yes sometimes we miss a habit two days in row Just dont let it become three days9 Author James Clear gets to the point quickly in Atomic Habits and with actionable advice James has been blogging about habits health happiness creativity and productivity since 2012 Check out a sampling of his writing at his website James is also fun to follow on Twitter Atomic Habits has 20 relatively short chapters that open with compelling stories and end with helpful chapter summaries If you listen to books on Audible I highly recommend the audio book as James reads this book very passionately,5,2019-05-30,Customer
038554734X,Lessons in Chemistry A Novel,Crafty Consumer,Bonnie Garmus,Much has been said about Bonnie Garmuss Lessons in Chemistry So when my sister chose it for our book club I was curious albeit cautiouslyElizabeth Zott is a brilliant and beautiful chemist in midcentury California She seems to have everything going for her but seems is the operative word Because the men she works with are awful Whats more Elizabeth isnt like other women or even people Unflinchingly driven and uncompromising she refuses to perform for anyone to smile on demand or at all She tells the truth even when its ugly and it often is making her seem uncooperative unlikeable and cold to everyone but Nobel Prizenominated fellow odd duck Calvin Evans Yet at her core Elizabeth is purely kind Despite having suffered loss violence and the most egregious sexual discrimination imaginable she believes that everyone deserves to be treated fairly And it is this humanity that she brings to her cooking show Supper at SixNow if youre wondering how a nononsense chemist became a TV star then Im right there with you Suffice it to say that unjust events in Elizabeths life resulted in this most unlikely of developments And although shes less than thrilled to be working with bowls instead of beakers she makes the show her own taking every opportunity to educate her female audience about not just cooking but chemistry and ultimately change Subversive and surprisingly entertaining Supper at Six is a syndicated smash To me this is where Elizabeth blossoms her paradoxically offputting personality passion for science and food and insatiable hunger for justice commingling to enable her to connect with other women Its exciting and inspiring and all of the things But this is still Lessons in Chemistry not an uplifting romp about a reluctant but charismatic performer Because as I said in the beginning Elizabeth Zott does not performTheres trouble brewing at the TV station just as there was at the lab only worse So some things happen and then some more things culminating in an ending that feels like a drop off a cliff And although I can see how it would be satisfying for most to me its anticlimactic Still this isnt my story its Elizabeth Zotts Shes a scientist first and in the end she gets what she wants and needsMaybe understanding and respecting that is a lesson that this very unscientific but very feminist reader needed to learn,4,2023-03-11,Customer
545231493,First Little Readers Parent Pack Guided Reading Level A 25 Irresistible Books That Are Just the Right Level for Beginning Readers,Cortiny,Deborah Schecter,Worth the price A great learning tool,5,2023-10-29,Customer
194563183X,Things We Never Got Over Knockemout,Elad,Lucy Score,deciding to reread this one was super fun on my first read i didnt really know what to expect it was already a bookstagram and booktok favorite but i didnt know the plot specifics my first read left me pleasantly surprised i really loved naomi and her relationship with knox i also loved all of the supporting characters and felt like lucy score did a really great job fleshing out each character so they felt unique and distinct from one anothernone of those feelings really changed this time around it was just very comforting to be reacquainted with characters that i already knew that i loved i think i appreciated naomis relationship with waylay even more in my reread just the way that they kept showing up for one another and wanting to be the best version of themselves for the other person was really amazingi do think there were slightly cringey at least to me lines in the first 80 or so pages but thats definitely something i can get overcant wait to get to know nash and lina even more in things we hide from the light,4,2023-08-30,Customer
307742482,Killers of the Flower Moon The Osage Murders and the Birth of the FBI,Linda,David Grann,Killers of the Flower Moon by David Grann is a well documented tale of the murders of 20 plus Osage Indians to steal their money It took place in the early 1920s and became known as the Reign of Terror The land the Osage Indians were forced to live on was some of the richest oil reserves in the country The Osage sold off some of the land but retained the mineral rights thus they owned the oil At one time they were the richest per capita people in the worldThe Federal Government determined the Indian was incompetent and created a guardianship situation where a white man was appointed to oversee the expenditures of the funds In order to spend their own money for groceries or medicine or anything the Indian had to meet with their guardian and get permission When the killings began two individuals were shot and their bodies left where they fell The sheriff didnt have any luck finding the killer When a house blew up killing an Osage woman her white husband and a white maid a group of Osage went to DC and appealed to the President to do something The FBI was created to address the situationIt is a gripping story I was reading until 3 am to get to who done it It has been made into an excellent movie by Martin Scorsese but the book provides more background,4,2023-10-24,Customer
545162076,Harry Potter Paperback Box Set Books 17,Biggerstaff,JK Rowling,Good books,5,2023-10-29,Customer
547199457,Balloons over Broadway The True Story of the Puppeteer of Macys Parade Bank Street College of Education Flora Stieglitz Straus Award Awards,K,Bill Martin Jr,I received it as a gift and then bought it for my grandchildren Such a fun book and a true story,5,2023-01-23,Customer
1338233580,Flash Cards Sight Words,I ordered a size up because it was plus size It stated wide width but it wasnt It was tight I wasnt comfortable at all I wont be purchasing another pair,Scholastic,My 5 year old granddaughter loves it She knows her words in prekindergarten She shares with her 3 year old sister and teaches her Great choice,5,2023-10-27,Customer
B0BW31X61X,The Shadow Work Journal 2nd Edition a Guide to Integrate and Transcend Your Shadows The Essential Guidebook for Shadow Work,Chris Fuentes,Keila Shaheen,The day I opened this book i have not put it down great book to understand your self and open your eyes about things Dont hesitate buy this book its worth the money,5,2023-06-11,Customer
1501161938,The Seven Husbands of Evelyn Hugo A Novel,Patricia,Morgan Housel,I could not put this book down I usually like thrillers and mystery books and wasnt sure Id be into something like this but I was so wrong I went through this book like it was nothing The way Evelyn tells her story is so captivating that even when I had to stop reading to participate I real life this book was all I could think about I was fully immersed I wish I could read it again for the first time,5,2023-10-27,Customer
802162177,The Covenant of Water Oprahs Book Club,Princess,Abraham Verghese,This was a great generational saga that I wished to have another 700 pages to read It is hard to review such an astounding work of art As you get into the story a 12 year old bride embarks on her journey to her new much older husband In the husbands family there is some sort of mysterious curse that causes someone from each generation to die by waterAs the story develops you will become totally immersed in the people and their cultures and customs their histories and politics I was thoroughly engrossed and kept reading until my kindle ran out of gas For a better synopsis find The New Yorker magazines book recommendations I also recommend reading Cutting For Stone by this same author,5,2023-10-20,Customer
593385691,Wheres Bluey A SearchandFind Book,Just my opinion,Penguin Young Readers Licenses,I got this for my grandsons because I thought it would be a fun way to keep them busy on airplane They both love bluey and this book is super cute and just the perfect level for them ages two and four for search and find items on each page It has really nice illustrations and just a cute overall book My only complaint would be that it is sized like a coloring book so a little bit of an awkward size for little hands and the cover is not very sturdy,5,2023-09-13,Customer
593566718,Taylor Swift A Little Golden Book Biography,Alicia E Mitchell,Wendy Loggia,Love learning how Taylor Swift grew up to be the major music star she is today The art is wonderful and this is a perfect addition to any Swiftie collection,5,2023-03-11,Customer
1368098177,Percy Jackson and the Olympians The Chalice of the Gods Percy Jackson the Olympians,Amazon Customer,Rick Riordan,I love Percy Jackson I read the original series growing up and this book felt like a blast from the past It gets back to the original series roots with punny jokes and Percy being Percy We see a return to the sarcastic and lovable Percy from the original seriesMy only issue with the book was that it felt kinda rushed and I wouldve loved to see more of the scenes expanded on It was shorter than the other books and was definitely a return to less dark material especially considering Heroes of Olympus had PercyAnnabeth fighting for their lives in Tartarus This was a return to the light and levity that is Rick Riordan has me wanting to reread all the books over again,5,2023-05-10,Customer
1982181281,Elon Musk,Nilendu Misra,Walter Isaacson,This book is very likely Isaacsons best One he got almost unlimited access to Elon and team for two years Two Elon Three a fascinating case of embracing RiskwithcapitalR as not something to avoid do no harm not something to optimize riskreward analysis but something to warmly embrace and overcome with will surge and firstprinciple driven engineeringThe book has essentially three broad parallel themes often intertwined in narratives Relationship Family and friends relationship and evolution of it with Elons parents grandparents of both sides kids spousesSOs siblings especially Kimbal cousins and a handful of business friends including some employees in both Tesla and SpaceXResults Zip2Paypal EVs SolarRoof RocketsNASA Neuralink Hyperloop Twitter workspaces where Elon ventured and revolutionized themRegulating Principles This is where Isaacson has done a masterful job He observed probed and eked out a set of rules that Elon follows with himself with how he gets work done with other peopleAs someone whos worked hardcorely if I may in Tesla during famed Production Hell and was lucky to witness several of the events mentioned eg 5000th car of the week a black Model 3 coming out of factory on June 30 2018 at 2 AMish Isaacsons description of Tesla and its missiondriven culture is accurate though as a genuine believer in that mission seemed awfully short Some of Elons brilliant management emails deserved a mention eg how notto communicate no abbreviations hierarchy agnostic how tonot meet get out if you are adding no value how to set goals Hofstadders law set it so ambitious that even missing it by 50 would still get it done twice as fast had it not been set so etc Plus Elon is always highly readable and shortTo bridge to standard practices of management as it is followed in most western world today the author follows up with most people after they had interesting pushbacks from Elon mostly when they either did not have an answer and did not say they did not know or when simply Elon was thinking far ahead of them and thinking multithreaded to not offer much of contextual relevance The emphasis on small teams with right individuals will always outcompete large teams is spot on and is essentially why Autopilot is successful with 150 engineers and Twitter was awfully slow moving with few thousandsLast third of the book was often observed and written in first person The author was present in many of those events But that takes a little bit away from the velocity of the book and perhaps adds 5060 more pages that merely repeat the themes already established with apt narratives earlier in the book Moving Twitters 5000 servers from Sacramento data center to Portland first thought to take months till Elon diverted his jet landed in Sacramento opened an air vent with a borrowed utility knife went underneath the rack and essentially did a POC is one such example It was an intersting read especially for an engineer irrespectiveNo single individual in last 100 years perhaps did change things more for humanity as a macro Elon Musk is the best way to understand him and is a brilliant captivating read The grand theme of the book to me was as Elon was quoted This is how civilizations decline They quit taking risks And when they quit taking risks their arteries harden Every year there are more referees and fewer doersThis is not just a book on Elon Musk This is a book to look at risk with a fundamentally different world or should I say cosmic view,5,2023-09-15,Customer
385548958,The Exchange After The Firm The Firm Series,Roselady,John Grisham,Theyre back Mitch and Abby McDeere from The Firm return in this new tale by GrishamThe McDeeres are no longer naive new college grads facing an uncertain future They are now parents and seasoned world travelers who are now comfortably settled down in excellent jobs Life is good they are living the life they had always dreamt for themselves untilMitch is asked for assistance on a case by his good friend What ensues can only be described as a living nightmare perpetrated by truly sick insane people Mitch and Abbys well ordered comfortable life comes to a screeching halt as do many others who survive the ordealKnown for his legal battle books this one took a twist that reads like a political espionagespy thriller It was unexpected Parts of the descriptive parts of this book gave me almost overwhelming feelings of nausea all to reminiscent of how I felt when I used to watch the news in the late 80s 90s and early 2000struly sick of what mankind does to each other in their respective searches for domination greed prestige and fameThat said I read this book from cover to cover in one sitting because it certainly kept some of the when where and how questions unanswered until the very end and because it was a book by John Grisham a excellent writer and world class story teller,5,2023-10-18,Customer
1538742578,The Housemaid,LeeTalLavi,Don Miguel Ruiz,I got this book on a recommendation from my mom and her neighbor and the o Ly regret I have is that I could not set this book down once I picked it up Read the first book in four days with interruptions darn responsibilities as I was nearing the last 10 chapters I ordered the second book in the series thinking it would arrive as I was finishing the first book I could not have been more wrong because I ended up finishing the first book that day and had to wait a whole traumatizing 24 hours till book two was delivered It was agony having to wait till the next day when all I could think of was getting book two Do yourself a favor and just buy book 1 2 at the same time Now I have to wait till JUNE to get the 3rd book in the series this is going to be a traumatizing wait,5,2023-10-17,Customer
545931908,There Was an Old Lady Who Swallowed a Turkey,Ski,Lucille Colandro,Kids like these books and it is easy reading,5,2023-03-01,Customer
1454952776,Dont Let the Pigeon Drive the Sleigh,liz henning,Mo Willems,Purchased several booksCopyright 2023 Gifted one to a kindergarten teacher and a second grade teacher and nephews Its an engaging book for young readers,5,2023-10-30,Customer
1416936475,Hatchet,Windy Archer,Gary Paulsen,Read this when I was a kid Still love it Just as much now if not more,5,2023-10-22,Customer
1501161938,The Seven Husbands of Evelyn Hugo A Novel,Lane,Morgan Housel,With so many heavy topics discussed in this book I really think Taylor Jenkins Reid did a beautiful job showing us the complexities of each one of them Along with the simple complexity of just being human This book covers the story of a woman from 13 years old to her death at 79 and everything that happened in between including what leads her to Monique Grant to write her memoirs ending the book with a connection between the two you will never see coming I never expected to relate to a movie star from the 50s but hearing Evelyns story reminded me of my own life and its amazing how the author did that so beautifully,5,2023-02-11,Customer
857197681,The Psychology of Money Timeless lessons on wealth greed and happiness,PharoRaHeruKuhuti,Sandra Boynton,Peace very informative things every person should know for instance you are what you think you are the same principle applies its how you behave with your money I really enjoyed reading this Peace,5,2023-02-11,Customer
399240462,Wheres Spot,L Doc,Eric Hill,Great for the birthday girl,5,2023-02-10,Customer
059323006X,How to Know a Person The Art of Seeing Others Deeply and Being Deeply Seen,DavidJ,Alice Walstead,Mr Brooks has written an exceptional book that provides a rich history about relationships Relationships start with seeing people Not seeing them physically and not even placing people in categories eg Black male gay Its helping to share their stories with you in order that you see them in their entirety This can happen if you allow yourself to grow learn and accept that we humans are mysteries and we all have our stories We all want to share those stories we just need to be seen Mr Brooks helps us get the tools for that to happen,5,2023-10-29,Customer
140280197,The 48 Laws of Power,JS Bach,Robert Greene,there seems to be a lot of love and hate surrounding this book so if you are curious but unsure this review should help you decide whether or not to buy the book and how it will impact youFirst to understand the 48 laws of power you must know two key ideas1 you CAN NOT escape the power game thinking you can not participate is as foolish as thinking that you could somehow escape gravity or make the sun stand still Robert Greene explains why in the intro with some excellent examples2 the 48 laws of power are neither good nor evil they are just LAWS If someone pushed a man off a cliff would you blame gravity for for his demise This is the mindset you must adopt in order to learn a lot from this bookThings I Liked NEW PARADIGMafter reading the 48 laws you will never see the world the same way again once you understand some of these laws you will see many underlying currents and motives you did not see before INCREASES POWERone of the main reasons to buy the book you wil become exponentially more powerfull by knowing and understanding these lawsCRYSTAL CLEARevery law is clearly outlined with transgression of the law observance of the law keys to power and a reversalGREAT STORIESthe 48 laws are packed with mindblowing and sometimes humorous stories of people in history practicing these laws this is helpful as some of the concepts are quite abstractWhat I didnt likeRISKYan old proverb says A man who plays with snakes will eventually be bitten If you begin to use the 48 Laws improperly you could get yourself in some dangerous situations lose friends piss off a lot a people and destroy relationships REQUIRES DISCERNMENTif you you are looking for a highly concrete book that the says do xyz and you will accomplish vyx look elsewhere the Laws require good judgement and and and prospecting nature to practice and applyNOT FOR EVERYONE If you are aghast at the idea of manipulation and deceit then read with cautionOVERALL If you want to have more power or a better understanding of why different situations turn out the the way they do you should definitely read the 48 laws of power by Robert Greene If you want to be naive easily manipulated weak you should ignore this book and go watch some netfilxThanks for reading,4,2017-11-15,Customer
110199715X,Llama Llama Gives Thanks,Amazon Member,Anna Dewdney,My little one loves anything llama llama so this book was a win Love it,5,2023-10-22,Customer
006332752X,Tom Lake A Reeses Book Club Pick,E Neal,Ann Patchett,Ann Patchett is a gifted writer and once again her unique ability to create characters within an engaging plot is well developed The story revolves around Tom Lake a community summer theatre production in Michigan Patchett weaves a story told from the main character who aspires to be an actress but is conflicted with the reality of the demands within the acting profession A side story includes the quaint setting of a cherry fruit farm and Patchett describes the scenery of the farm and daily life with flawless description The novel is connected to the famous play Our Town Since I had not read the play for many many years I was a little lost in the beginning Rereading Our Town in advance might bring familiarity to the reader I recommend the story one of early romance missed opportunities and chosen paths,4,2023-06-10,Customer
